"","X","V1","V2","V3","V4","V5","V6","V7"
"277",73,1621,"J",169041042364894,-0.00973218192755045,-0.00490953152432735,-0.0104418608386211,"Phone"
"278",74,1622,"J",289745760528377,-0.000173555895394619,6.23608892853139e-05,-0.00142175306767573,"Phone"
"279",75,1623,"J",4883760444501.49,0.00105357492181726,0.000908073291650224,1.20855792903587e-05,"Phone"
"280",76,1624,"J",517543882812864,-0.000158797480886211,-0.000400175433554652,0.000344781065514854,"Phone"
"281",77,1625,"J",706987322278431,-0.000919577255095291,-0.00185549096757791,-0.000575989348355381,"Phone"
"282",78,1626,"J",597807615369940,0.00124614441418161,-0.000242763567761491,-0.000776620188311099,"Phone"
"283",79,1627,"J",441668173386792,0.00266585324021441,0.00104368746504484,0.000698829476612948,"Phone"
"284",80,1628,"J",1137760517029070,-0.000259921148367152,-0.000505725376772141,0.000315114526759249,"Phone"
"285",81,1629,"J",605983675320652,0.000156997028331558,-0.00073674762120852,-6.25554745672646e-05,"Phone"
"286",82,1630,"J",1559186949322470,0.000481485793686939,6.45505132794282e-05,0.000433947466143218,"Phone"
"287",83,1631,"J",1552819827254184,0.00092615890597898,-0.00148040191065723,0.000595674382918442,"Phone"
"288",84,1632,"J",1939781955344.86,-0.00091356440381278,0.00288137513630689,-0.000129725372564462,"Phone"
"289",85,1633,"J",692576641107716,0.00116895667171385,0.000881408895491592,0.000861702487861827,"Phone"
"290",86,1634,"J",77510184556604.6,-3.16722492174888e-05,0.00114160375707343,0.00134950048080493,"Phone"
"291",87,1635,"J",679478660055316,-0.00461725480152943,-0.0017087662537741,0.00396084895342517,"Phone"
"292",88,1636,"J",504197984951292,0.00327144076631054,-0.0056853145212116,0.00294757638962052,"Phone"
"293",89,1637,"J",15075493947291.8,0.00581688197704596,-0.0204403410903111,0.00112987259438313,"Phone"
"294",90,1638,"J",1137975322800626,-0.00273570754934137,-0.0258620405669114,-0.0368671204259389,"Phone"
"295",91,1639,"J",182907206431455,0.00640764308790387,-0.0227514265341368,-0.000507911406185538,"Phone"
"296",92,1640,"J",171971604328968,-0.0100007951302775,-0.0188972848931867,0.00680859739823268,"Phone"
"297",93,1641,"J",1219482195678050,-0.000221233420571749,0.00155699386939462,0.00029826208478139,"Phone"
"298",94,1642,"J",1470124012859648,0.00170418431367713,0.00226876248520179,-0.000313787275672646,"Phone"
"299",95,1643,"J",709710828345765,0.00180181364089126,0.00233325163223094,-0.000525765335986547,"Phone"
"300",96,1644,"J",1816925796219621,0.00325729686858184,-0.0021986009065583,-0.00170866265274664,"Phone"
"301",97,1645,"J",1131143494700168,0.000570847982371076,0.00296590165456839,-0.00034543474691704,"Phone"
"302",98,1646,"J",1465608601469100,0.0016011808555213,0.00216755043710762,-0.00053681209103139,"Phone"
"303",99,1647,"J",1220358859141366,-0.0255370880081839,-0.00166865555210202,-0.00742460656942265,"Phone"
"304",100,1648,"J",461304454748793,0.001673731155213,0.00150862710596973,-0.00132859498290359,"Phone"
"305",101,1649,"J",1164362728373770,-0.0250092328555493,-0.0033128291540639,-0.00596315220759529,"Phone"
"306",102,1650,"J",358502606002560,0.00238967958486547,0.000721919709753363,-0.000181226428279148,"Watch"
"307",103,1600,"J",92252759549231.2,-3.17083623330541,-5.75314689909404,5.26181266071567,"Watch"
"308",104,1601,"J",1898646344694621,2.05846579947667,-8.2086799523828,3.10050829893426,"Watch"
"309",105,1602,"J",524706207155337,-1.04135491493373,-7.85992326001165,1.50549487031761,"Watch"
"310",106,1603,"J",11000953669485.8,-1.99330138210902,-7.1796097259362,-5.28039025709515,"Watch"
"311",107,1604,"J",694202885352229,-1.89835086380223,-6.67266757504854,4.30843229354352,"Watch"
"312",108,1605,"J",7729388217185.79,-4.29505701902913,-6.59141854315359,3.36599654600316,"Watch"
"313",109,1606,"J",804370822191560,-6.2266024385215,-6.56218778943134,-1.21100988423503,"Watch"
"314",110,1607,"J",117801199953000,3.4879656433096,-6.71820809334216,-0.22897173150663,"Watch"
"315",111,1608,"J",798170947268003,-4.68198980809986,-6.28988022472455,2.07849528415412,"Watch"
"316",112,1609,"J",855445123218574,-3.3311051272729,-7.89506942370596,-1.34522339914288,"Watch"
"317",113,1610,"J",18115060220365.6,-2.7269112212871,-6.96610168507628,5.26729251575423,"Watch"
"318",114,1611,"J",3121797214467.53,-4.6276687469792,-7.02623387878585,2.73610420775307,"Watch"
"319",115,1612,"J",8754300644391.47,-5.53813492278502,-6.21897374547573,-4.34038549527711,"Watch"
"320",116,1613,"J",615017088014411,2.29251579509847,-4.0582558531362,7.90505488224411,"Watch"
"321",117,1614,"J",83536405913723,-2.63926604943883,-7.02955380368932,3.71991895975795,"Watch"
"322",118,1615,"J",77361096247140.4,-5.09366752401387,-4.37479210597767,5.84414902682746,"Watch"
"323",119,1616,"J",105418619089900,-4.28289382001706,-5.5118662224552,5.16310472255201,"Watch"
"324",120,1617,"J",177719598267198,-4.37563465370319,-6.30800416711234,4.92275580427184,"Watch"
"325",121,1618,"J",110410322801466,-2.81912107272732,-6.44857942452982,5.22876487621928,"Watch"
"326",122,1619,"J",348683575788994,-4.76243490306019,-7.70247765733703,-0.819583183739251,"Watch"
"327",123,1620,"J",41289846591046.5,-2.11607432295589,-7.15265354417753,4.56302114432621,"Watch"
"328",124,1621,"J",179601883119087,-6.2138150800749,-4.95523314560835,-1.90110054017467,"Watch"
"329",125,1622,"J",202781768783928,5.58199392486408,7.50327804097087,-0.440870700793232,"Watch"
"330",126,1623,"J",12998782970078.4,-3.03998182279351,-7.49878384401387,-2.31707158758008,"Watch"
"331",127,1624,"J",291773774055086,-4.20145954081193,-7.77818311167933,0.936939826854147,"Watch"
"332",128,1625,"J",481195061824218,-3.88697803235506,-8.14876145653259,-0.888308561334258,"Watch"
"333",129,1626,"J",372138119238642,-4.27606568901248,-6.12494595023578,-5.61911347480999,"Watch"
"334",130,1627,"J",215906083127407,-2.26275126587129,-6.20446470313759,3.68317418637834,"Watch"
"335",131,1628,"J",911987660931113,1.96568151576494,5.67261401930951,5.64819323593961,"Watch"
"336",132,1629,"J",380146793543468,-3.01975546751096,-7.55466379045076,-3.04033397988814,"Watch"
"337",133,1630,"J",1333393809826013,-3.5155942579473,-8.56346458493759,1.54064554920863,"Watch"
"338",134,1631,"J",1327026812896237,-3.89130129631678,-7.32714801872677,1.59969055751126,"Watch"
"339",135,1632,"J",2491072002670.74,-3.90967870072122,-6.9014020057975,3.3168670130813,"Watch"
"340",136,1633,"J",698116708858013,4.85654902682386,-6.40615029434119,4.55505428019872,"Watch"
"341",137,1634,"J",83059294420269.9,-3.39545896540888,-7.39130971353398,3.55490126083478,"Watch"
"342",138,1635,"J",68132116697926.8,-5.06685104924827,-7.18548930735173,3.48522871143356,"Watch"
"343",139,1636,"J",509742477651558,3.44463213075517,7.70764014058252,3.51541643994042,"Watch"
"344",140,1637,"J",12238276234836.1,-5.53890509684438,-5.33398210966838,0.344481884248558,"Watch"
"345",141,1638,"J",1135002969928062,-0.640884334130999,-7.05001300356449,-1.13731642925659,"Watch"
"346",142,1639,"J",180409485835008,0.752351074196144,-6.02176496566164,4.89965676805245,"Watch"
"347",143,1640,"J",168446217948706,-0.412459252330097,1.43269244327868,-4.99864515570874,"Watch"
"348",144,1641,"J",1221810844226962,-2.69611011929248,-8.18913824344522,-0.129814171338252,"Watch"
"349",145,1642,"J",1473536151848961,2.55998476917135,-6.04632544537723,4.88087674232818,"Watch"
"350",146,1643,"J",711623756902812,-3.98383963200277,-7.47116671302524,2.0542921357299,"Watch"
"351",147,1644,"J",1819862139925521,-6.18763116542882,-6.80736025812483,1.11203608311437,"Watch"
"352",148,1645,"J",1132891102066312,-3.46735238561165,-5.38536165619875,5.38904070010624,"Watch"
"353",149,1646,"J",1467938632677208,-3.05492541122469,-8.18980217048821,0.0502282995764216,"Watch"
"354",150,1647,"J",730207487294370,-0.641617786115922,-7.84796172417115,4.7550252757975,"Watch"
"355",151,1648,"J",2530403023914781,4.91931663095978,-6.92500646066574,2.6323338220195,"Watch"
"356",152,1649,"J",2722271755738051,-2.51659484014147,-8.23382571830957,3.08710334557176,"Watch"
"357",153,1650,"J",2427305174970862,-5.04977082039057,-5.22784467634305,4.48900868356422,"Watch"
"358",154,1600,"J",92252759532431.4,-0.00444966291223425,-0.0170225727503691,0.0129314521663586,"Watch"
"359",155,1601,"J",1898657261632537,0.0073845846690383,0.0154933354063788,-0.000677897476466833,"Watch"
"360",156,1602,"J",524706404114845,-0.000933601331437693,-0.0215065042787843,0.0176518267144185,"Watch"
"361",157,1603,"J",11001376406108.1,-0.00575919323522065,-0.00935075505810391,0.000125309074696087,"Watch"
"362",158,1604,"J",694202614617720,-0.0072461657472967,-0.000436715438276436,0.0204595435075271,"Watch"
"363",159,1605,"J",7729969074352.06,-0.0106180453134471,-0.0129969974485235,-0.00100337847971968,"Watch"
"364",160,1606,"J",804365099792515,-0.00268121264186234,-0.0338600795705293,-0.0233255342651069,"Watch"
"365",161,1607,"J",117801190315768,-0.0119463068344796,0.0748227890106633,0.0383676987691091,"Watch"
"366",162,1608,"J",798300314084218,-0.0430439268994088,-0.0140836248401327,0.0197863079369653,"Watch"
"367",163,1609,"J",855440444834775,0.00207842557796003,-0.00578199513019151,-0.00425282467449625,"Watch"
"368",164,1610,"J",18113551197938,-0.00704153022722731,-0.0269549312043686,-0.00923112884496531,"Watch"
"369",165,1611,"J",3174262989857.71,-0.00226482604560644,-0.0454384742022842,-0.00103688328488204,"Watch"
"370",166,1612,"J",8754598909342.44,0.00421998195292256,-0.0151907411611638,-0.00709156009882043,"Watch"
"371",167,1613,"J",615018420055046,0.00341637950065779,0.000299248294651679,0.00234887529676103,"Watch"
"372",168,1614,"J",83535805562838.9,-0.0039195987224091,-0.12337383426315,-0.0544711144545698,"Watch"
"373",169,1615,"J",77362578883411.6,-0.00460198261230363,-0.0117706926925708,-0.00214629633621149,"Watch"
"374",170,1616,"J",105419392204911,0.00523602325666278,0.00305470795645323,0.000764304061387733,"Watch"
"375",171,1617,"J",177718858334864,-0.0089070597331446,-0.0164197646831774,0.00539458035526034,"Watch"
"376",172,1618,"J",110412132940854,-0.00654596866793397,0.0015859155062534,-0.000742601791019428,"Watch"
"377",173,1619,"J",348682832655667,-0.0174796185655617,-0.0247116426416736,-0.0195066536803697,"Watch"
"378",174,1620,"J",41287554508099.9,0.000721108468794338,-0.00642411153218707,0.000480745850943658,"Watch"
"379",175,1621,"J",179602341157575,0.00477491407943381,-0.104691306005411,-0.0362645254730158,"Watch"
"380",176,1622,"J",202782021613489,0.00763049812931168,0.0362082714338607,-0.0411551748633944,"Watch"
"381",177,1623,"J",12996940032760.7,-0.0122741463840855,-0.0285756833889259,0.00466474923489314,"Watch"
"382",178,1624,"J",291773501960987,-0.0117728780655426,-0.00925498855338607,-0.00482999549114072,"Watch"
"383",179,1625,"J",481192495221150,-0.00826133766166805,-0.0192522630683042,-0.000515911930248126,"Watch"
"384",180,1626,"J",372138228182379,-0.00261873260519845,-0.0073236908245118,-0.00444316009263597,"Watch"
"385",181,1627,"J",215906385539771,0.00666852712172356,-0.018098491146242,-0.00289147990705662,"Watch"
"386",182,1628,"J",911987313635298,0.00935535629350541,0.0414355445367916,0.00762012562243131,"Watch"
"387",183,1629,"J",380145531481472,-0.00241414486334749,-0.0195690972651915,-0.0348168984951809,"Watch"
"388",184,1630,"J",1333393514310556,-0.00597943040353039,-0.00386858568183458,-0.00342600994024979,"Watch"
"389",185,1631,"J",1327026346034481,-0.00151103268604774,-0.0418888040266028,0.00448033249760755,"Watch"
"390",186,1632,"J",2491142359664.24,-0.00919402720144047,-0.00568298708135415,0.0128936208674271,"Watch"
"391",187,1633,"J",698115940063210,0.00210058505829364,0.00589230430410769,-0.00279431176588121,"Watch"
"392",188,1634,"J",83059892875670.9,-0.00803141509775742,0.00197534176883431,0.00687018056189842,"Watch"
"393",189,1635,"J",68130171455459.5,-0.00353883312506939,-0.0301029812731057,-0.0025808374169914,"Watch"
"394",190,1636,"J",509741081391064,0.00642090101850652,0.0440607586686359,0.00334622440784901,"Watch"
"395",191,1637,"J",12065282551287.3,-0.000670853491729115,0.00242914590355259,0.000160543626283653,"Watch"
"396",192,1638,"J",1136216859397057,0.00109305653122398,0.00212845928909242,0.000269346627005273,"Watch"
"397",193,1639,"J",180568262752867,0.00037075815809048,0.00264438673202886,-0.00109719579961143,"Watch"
"398",194,1640,"J",169793817971076,0.000245989436053289,-0.00296724795292812,-0.0001445781170136,"Watch"
"399",195,1641,"J",1221810128651275,-0.00689483456583125,-0.0213533041083625,-0.0157676504340799,"Watch"
"400",196,1642,"J",1473536367373182,-0.00668526129565917,0.00931510590608382,-0.107686731903974,"Watch"
"401",197,1643,"J",711623144803070,-0.00686729463411879,-0.0105531021574438,0.011010941098232,"Watch"
"402",198,1644,"J",1819861081699087,0.0120639901783625,-0.0137435674878732,-0.00896247416670996,"Watch"
"403",199,1645,"J",1132891298881585,-0.00666687825693589,-0.0163699391110425,0.00511517305834027,"Watch"
"404",200,1646,"J",1467938998402858,-0.00324058419439356,-0.10450765436587,-0.0366396484345407,"Watch"
"405",201,1647,"J",730206829206907,0.00488904814384679,-0.0061204700013599,0.00341064468362198,"Watch"
"406",202,1648,"J",2530401958611390,-0.00150043935070774,0.00824809745065223,-0.00330117587351651,"Watch"
"407",203,1649,"J",2722271409915452,-0.00165011760410214,-0.0294238928357563,0.0168986978904913,"Watch"
"408",204,1650,"J",2427305495075518,0.0238902384787752,-0.00913068025829309,-0.0295215960829617,"Watch"
"409",1,1600,"A",252297624248049,-1.85828909368416,9.55109819380246,0.416233798656939,"Phone"
"410",2,1601,"A",265262793547117,3.18975492912732,8.66773538075881,1.36995715331668,"Phone"
"411",3,1602,"A",99529418992682.9,1.23280343919758,-9.50264474375727,0.361645878209811,"Phone"
"412",4,1603,"A",9100574354113.22,1.66842430910132,9.47892477090707,1.31346547967094,"Phone"
"413",5,1604,"A",18436822231196.4,0.117831423828152,9.81905282005927,-0.185796961975622,"Phone"
"414",6,1605,"A",183442419552707,-0.00321398385089537,9.45420903786164,0.581060744066116,"Phone"
"415",7,1606,"A",124216379143953,-9.37379657101733,-3.21206120224441,-0.19034945766583,"Phone"
"416",8,1607,"A",287939530070927,-1.11513092984049,0.992445667719922,1.65432320362764,"Phone"
"417",9,1608,"A",111169458321312,-0.669040046891933,9.43815626009695,0.667430598144142,"Phone"
"418",10,1609,"A",41920795683501.2,3.40439035304922,-9.40038795456351,-0.549895698702124,"Phone"
"419",11,1610,"A",19230246369357.3,1.89873976600128,9.30923434826525,-1.07921026004393,"Phone"
"420",12,1611,"A",3535921064875.84,-2.85538670121725,-9.78367184669153,0.59533861885787,"Phone"
"421",13,1612,"A",4042450311882.75,-3.19646916021122,-9.85272706467133,-1.40740573799494,"Phone"
"422",14,1613,"A",178298562508155,-2.0787104431724,9.00942511962535,2.22100458400771,"Phone"
"423",15,1614,"A",82060735703508.3,-1.36935169480398,9.91140722957191,0.82583703507299,"Phone"
"424",16,1615,"A",168854614108009,-0.930458086137828,-9.37670390422564,-0.868201103485427,"Phone"
"425",17,1616,"A",192977679807370,0.411125264876921,-9.86484357554842,-0.635580905517557,"Phone"
"426",18,1617,"A",269004131321148,-2.37941468570146,-9.90588155155568,-1.20013722803903,"Phone"
"427",19,1618,"A",775509576339181,-6.28927794959009,-8.53139524551483,-0.964864844944743,"Phone"
"428",20,1619,"A",173800819451200,-1.96713814743658,-9.47263792525602,1.19262570603173,"Phone"
"429",21,1620,"A",939055223435123,3.60623545931134,8.70501605341354,-0.34184040172202,"Phone"
"430",22,1621,"A",167137790828710,1.46537595930438,9.2578271584411,-0.00948042558564634,"Phone"
"431",23,1622,"A",1149757859443175,-0.408455189863719,-9.50530987210409,1.03971525965593,"Phone"
"432",24,1623,"A",2907201967605.49,-0.30480056139739,-9.67513796210129,-1.38556764309805,"Phone"
"433",25,1624,"A",518356915471695,4.79701138904729,-8.33449833371573,-1.05093890436299,"Phone"
"434",26,1625,"A",707459822169340,-7.92691466459219,-3.57710539235714,2.27322653389618,"Phone"
"435",27,1626,"A",597539463951953,4.26082056921108,-7.0488530215333,-2.04653508770298,"Phone"
"436",28,1627,"A",441301755914845,3.39626272125159,-4.51812438556446,3.11137685053599,"Phone"
"437",29,1628,"A",1137895513539885,2.31667672480256,-7.07556277463598,3.48506684003285,"Phone"
"438",30,1629,"A",778946039193716,2.46581275728185,6.94747717074613,2.81964343096815,"Phone"
"439",31,1630,"A",1560055923021084,9.03131511060436,0.666491165542971,2.31763097517164,"Phone"
"440",32,1631,"A",1553960706749613,0.464249355904807,9.25672265733482,-0.64431966948888,"Phone"
"441",33,1632,"A",5657929388828.95,0.245469620921662,-9.7232258960249,1.23559100396427,"Phone"
"442",34,1633,"A",694607028504203,0.861275642002784,-9.6486452006343,-0.53927066187181,"Phone"
"443",35,1634,"A",78013823215411,-1.10451011840788,-9.76498491502406,0.0381092896644096,"Phone"
"444",36,1635,"A",677625264288293,-1.7815766807219,-4.27121387898615,2.87807108605522,"Phone"
"445",37,1636,"A",504717595172430,-4.31320950495028,-8.79968345187465,-0.181590912283271,"Phone"
"446",38,1637,"A",16290373739475.5,8.58259598746735,-3.30485611366567,2.76973737591289,"Phone"
"447",39,1638,"A",1139991909996350,9.10552964832763,-1.85622379543975,0.30763824611656,"Phone"
"448",40,1639,"A",184694142350208,9.98862936424421,-2.91533444733441,1.64574375192101,"Phone"
"449",41,1640,"A",172310803380659,8.30126896069321,-2.8842629677612,-0.612345498888242,"Phone"
"450",42,1641,"A",1218567914984399,9.68947118343275,-1.1725003801407,-1.81983429049127,"Phone"
"451",43,1642,"A",1470949525747648,-4.33889614896997,4.64175288430582,5.68735743167486,"Phone"
"452",44,1643,"A",709214655347790,3.80914805302746,-5.36268171958403,-5.27467310729732,"Phone"
"453",45,1644,"A",1818398118178723,0.423989508199618,-9.02188974588696,0.174508519946633,"Phone"
"454",46,1645,"A",1131864467222090,3.27996956244558,-7.23860999094136,-1.90756746600089,"Phone"
"455",47,1646,"A",1466963515301101,-3.33823318121134,-0.545787048292231,-1.50250334797102,"Phone"
"456",48,1647,"A",1218930233028398,2.6289819325313,-8.69860595713752,-2.04844529307075,"Phone"
"457",49,1648,"A",460374624970920,-1.5950692280322,-5.89597364584779,3.14213193685101,"Phone"
"458",50,1649,"A",1165719196344416,-2.22637738825935,-8.80105102601998,-1.70160726211942,"Phone"
"459",51,1650,"A",359580300354260,-5.50835349564479,-4.46400968412892,-1.12554731776906,"Phone"
"460",52,1600,"A",252297750133072,0.00122433338019053,0.038105736888005,-0.00555617888829924,"Phone"
"461",53,1601,"A",265311724815571,0.000232363895390867,-0.0250209173110423,-0.077380240172673,"Phone"
"462",54,1602,"A",99144739253954.4,0.0251512835721037,0.0670702862483925,0.162410812177993,"Phone"
"463",55,1603,"A",9076612303327.95,-0.00488625565655926,-0.0232986681861502,0.0351160441959989,"Phone"
"464",56,1604,"A",18437214663339.4,-0.00344280395215466,-0.0364203096026058,0.035333626467638,"Phone"
"465",57,1605,"A",183426317110352,-0.0123123258124545,-0.0784409902918128,0.0112878036921547,"Phone"
"466",58,1606,"A",124214450198102,0.0186900027528635,0.00126182788616699,-0.0049152454384371,"Phone"
"467",59,1607,"A",287929884231076,-0.0272125605274951,-0.0131233999576604,-0.0555317972479966,"Phone"
"468",60,1608,"A",111596777686614,0.0221006616704089,0.0196779153936908,0.0174160764467936,"Phone"
"469",61,1609,"A",41921072597648.2,0.0805651920170692,0.0099850879239759,-0.13755865922872,"Phone"
"470",62,1610,"A",18777474518853.8,0.0340242910119585,-0.0360981649900672,0.0788071092639955,"Phone"
"471",63,1611,"A",3293105493199.11,0.070977935577893,-0.0802956640386663,-0.184915565512387,"Phone"
"472",64,1612,"A",4042020591516.65,0.024077706698571,0.0846065278037181,-0.0259208991917064,"Phone"
"473",65,1613,"A",178238410001676,-0.0251234442830457,-0.0327218855238582,0.0655352542313085,"Phone"
"474",66,1614,"A",81701384047583.6,-0.0015296944889745,0.0106835369857383,-0.0146585043832586,"Phone"
"475",67,1615,"A",168856103613740,0.0144422759526478,0.0038916370495657,-0.0831558726275736,"Phone"
"476",68,1616,"A",192730355909440,0.0713996793381676,0.0173672170969207,-0.100786221890104,"Phone"
"477",69,1617,"A",269004139852676,-0.101466756758476,0.067045892763944,0.0994968386948725,"Phone"
"478",70,1618,"A",775509641937452,-0.144871573815259,0.0496257708899655,-0.0199728821322667,"Phone"
"479",71,1619,"A",173765020506103,-0.022934376554455,-0.00952350610991875,0.00762355087472682,"Phone"
"480",72,1620,"A",938202342803732,-0.00116118799364612,-0.00140034861116676,-0.00491595444065383,"Phone"
"481",73,1621,"A",167214693719079,-0.0286390184795881,-0.0298805324465116,-0.0244052712650462,"Phone"
"482",74,1622,"A",1149037153777205,-0.00252610267533595,-0.00145785511379059,0.0282118819561478,"Phone"
"483",75,1623,"A",2602897255024.14,0.0257416869067516,0.0172810759510047,-0.0967469733827394,"Phone"
"484",76,1624,"A",518357041414518,0.0157994948266411,-0.013405998471174,0.0235071887420779,"Phone"
"485",77,1625,"A",707472204919110,-0.0127427096726783,-0.00407053008874034,0.00818895494189846,"Phone"
"486",78,1626,"A",597711128978116,-0.00801198675990572,-0.00695574604233034,0.0142488530203458,"Phone"
"487",79,1627,"A",442680325291399,-0.00353366529036905,0.00142620056518316,-0.0434280946042685,"Phone"
"488",80,1628,"A",1138464188453968,-0.0213810512594078,0.017477382930142,-0.0101420407367481,"Phone"
"489",81,1629,"A",1126505325473115,-0.00786322497388858,0.00309022984958847,-0.0140738601313872,"Phone"
"490",82,1630,"A",1560055991831647,0.0081621266576436,0.0168055232683889,0.004775829860297,"Phone"
"491",83,1631,"A",1553962711597890,0.0170219080351359,-0.0706400789832614,0.0788217903899412,"Phone"
"492",84,1632,"A",5657135383833.23,-0.0733799781306575,0.0390792530518215,0.0816798368076105,"Phone"
"493",85,1633,"A",694871196808461,-0.0480592214991017,-0.00985454864285234,-0.00656351517635192,"Phone"
"494",86,1634,"A",78013891180637.2,0.0232167626644158,0.0532584710672093,0.0787165955452059,"Phone"
"495",87,1635,"A",676554805027058,-0.0809897396635434,-0.0112221169384698,0.18464243722015,"Phone"
"496",88,1636,"A",504717663447628,0.00100982080683329,0.00534556107447464,-0.0052935214585587,"Phone"
"497",89,1637,"A",16269549567494.6,0.0133347306480797,0.0757634062265974,-0.0458811174215509,"Phone"
"498",90,1638,"A",1139973786927049,-0.184975681902228,0.0475568761447036,0.0502029724508503,"Phone"
"499",91,1639,"A",184674725715945,0.0216708587573835,0.0783155432451259,-0.060699969109661,"Phone"
"500",92,1640,"A",172298637092822,0.022050066959085,0.00111194303541031,-0.0130151238588672,"Phone"
"501",93,1641,"A",1217878919586105,0.0158477866036705,-0.0247580713742085,-0.0266465356747408,"Phone"
"502",94,1642,"A",1471171159234595,0.00123957516555057,0.0135432449974503,-0.0249850628733399,"Phone"
"503",95,1643,"A",709074769668571,0.0178622073977865,0.00955290602200897,-0.0179559288984169,"Phone"
"504",96,1644,"A",1817825157471110,-0.000809768179265901,0.00746968581699356,-0.00576194961466797,"Phone"
"505",97,1645,"A",1131828469992494,0.0578372336839031,0.0308934148260157,-0.0401087439827683,"Phone"
"506",98,1646,"A",1467347717726160,0.00817200188276828,-0.00360993020381059,-0.0137500895640516,"Phone"
"507",99,1647,"A",1218879566946530,-0.0242754337795461,0.0119225150322079,-0.0249135776597366,"Phone"
"508",100,1648,"A",460209654570425,0.0331073687660129,0.011866699908784,0.00267539782144858,"Phone"
"509",101,1649,"A",1165645423523918,-0.0441526594680162,0.0504424658805408,-0.0994285126763099,"Phone"
"510",102,1650,"A",359739337562754,0.00702420916737181,0.00967005891887083,0.0031405751780891,"Watch"
"511",103,1600,"A",90516603459778.9,11.6019982721221,-1.22996857451592,-0.121505032410097,"Watch"
"512",104,1601,"A",1896501689630654,-10.0460602884688,-2.50513920200084,1.99506553034552,"Watch"
"513",105,1602,"A",522266940159368,9.26780563008793,-4.30747743179972,-0.048621679584466,"Watch"
"514",106,1603,"A",8298830039722,12.0462485687379,-1.64638246940538,-1.43977527247135,"Watch"
"515",107,1604,"A",696549135576265,11.2050478136101,-3.30834563899528,0.256472963958696,"Watch"
"516",108,1605,"A",9893030171588.86,8.48317715369078,-3.66337330508299,-0.0413537894081835,"Watch"
"517",109,1606,"A",802326280257423,8.7563721948147,-2.65349632397767,2.7054718696271,"Watch"
"518",110,1607,"A",115928238573630,-9.79094683155927,-2.87353039103516,-0.616577817803826,"Watch"
"519",111,1608,"A",759824837892017,5.2505945153683,-4.89692266255398,-1.0756723985912,"Watch"
"520",112,1609,"A",854124374122998,4.43802926847046,-4.79465876794888,1.50616868668197,"Watch"
"521",113,1610,"A",19705466769310.5,10.5771532075673,-2.3672677588919,1.46473250369639,"Watch"
"522",114,1611,"A",4646833402133.49,10.3207566193836,-3.82234699386283,2.40864336707157,"Watch"
"523",115,1612,"A",5395766723124.12,10.2500635779243,-2.83634101790111,-0.0808960387640499,"Watch"
"524",116,1613,"A",616523306393768,10.1281148251723,-1.38993964277176,0.99134420051651,"Watch"
"525",117,1614,"A",81695368209173.2,-10.5085295252011,-1.96837478596125,-1.03311401324538,"Watch"
"526",118,1615,"A",80094180990106.7,9.00067416046047,-3.2532597443656,1.49588626256877,"Watch"
"527",119,1616,"A",103966623398052,10.1774409835031,-3.37983933419376,-0.0176620957236061,"Watch"
"528",120,1617,"A",179907958905189,6.67362798568401,-4.0647527975285,0.0715090679312124,"Watch"
"529",121,1618,"A",15091656896949.2,9.61615127076283,-2.76945043638252,2.66472690275839,"Watch"
"530",122,1619,"A",351295235935475,11.3967156816644,-2.69314970522197,-1.80811568953892,"Watch"
"531",123,1620,"A",39427714714583.1,5.95885137188791,-2.4980601238033,-1.86426573843716,"Watch"
"532",124,1621,"A",178943130079656,2.14219121477761,-3.02639121688702,1.11053069116958,"Watch"
"533",125,1622,"A",24128370498625.3,10.6092673453675,-2.23094478968954,0.840271030514175,"Watch"
"534",126,1623,"A",10727629687473.3,10.291664699362,-1.84736710787159,-2.06160503909176,"Watch"
"535",127,1624,"A",291242062604486,3.30467779635219,-4.73559340272203,-0.705806076233745,"Watch"
"536",128,1625,"A",482098357920650,8.36177258398041,-3.32937640651462,-1.88493839181776,"Watch"
"537",129,1626,"A",372231439362900,5.93237499112813,-3.10606404071628,-1.13910486524847,"Watch"
"538",130,1627,"A",216926738252056,9.31897679179917,-2.07564494719487,0.421161042059933,"Watch"
"539",131,1628,"A",911734464799927,-4.70300490230791,3.98024244465287,0.883084855738544,"Watch"
"540",132,1629,"A",901396374111674,9.47377016687379,-3.65598458065683,0.910796373917614,"Watch"
"541",133,1630,"A",1334262852852035,9.69791924831595,-1.76611874602674,0.546970821775062,"Watch"
"542",134,1631,"A",1328169696114024,9.42745729568275,-2.71098168632017,-0.140456416163967,"Watch"
"543",135,1632,"A",6209543979297.41,9.0648377013079,-3.33516136482829,0.582128309446175,"Watch"
"544",136,1633,"A",700411484024962,-6.0489751629663,-4.88983686184596,-0.907748000722108,"Watch"
"545",137,1634,"A",83564535948519,5.92541331383245,-5.8952750098724,1.95357083761442,"Watch"
"546",138,1635,"A",64858273213297.3,8.63156862930042,-5.14427857278086,1.95050677273062,"Watch"
"547",139,1636,"A",510262213739172,-10.3533461978848,2.76256494525947,-0.862210351120777,"Watch"
"548",140,1637,"A",12934911075055.9,6.41433980839822,-3.78372708930058,-1.67937337573769,"Watch"
"549",141,1638,"A",1137418526200578,4.00042598772455,-7.76878485379565,1.78190900415139,"Watch"
"550",142,1639,"A",180923835242755,-5.36926907699841,-5.48360285169694,3.72946190817838,"Watch"
